# BEAST v10.5.0
# Generated Mon Jan 19 16:15:08 CET 2026 [seed=1768835686400]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
8113000	-16852.56452919923	-145.1725824060911	-16707.391946793137	12.80575268461294	2012.9504116989485	61.702258851742464	4.333988348984994	26.599884018403777	0.26899191352992446	0.23891699879633108	0.2778119109666335	0.21427917670711066	0.1819776251303177	0.49918496896103903	3.9803857252156E-4	3.980385725215602E-4	-16707.391946793137	0.0	-138.20100723221563
8114000	-16849.6538506864	-147.5037640819949	-16702.150086604408	10.80348259749523	2014.9526817860663	57.896577015225304	5.434604944668651	22.822059465725502	0.26999873242644323	0.2290505349575715	0.2778119109666335	0.2231388216493515	0.22285031061304778	0.9623475054483237	4.4503836110095673E-4	4.450383611009566E-4	-16702.150086604408	0.0	-140.50370627546974
8115000	-16846.68030690963	-144.23202017636052	-16702.44828673327	11.56955340349911	2014.1866109800624	58.93595120770372	3.8371200033458486	19.456656256225983	0.27357538609037846	0.22702573389213773	0.2793105528235235	0.22008832719396004	0.1642709083744608	0.679358029519147	4.523345283920052E-4	4.5233452839200553E-4	-16702.44828673327	0.0	-138.066952732012
8116000	-16849.19960984418	-145.55034212785512	-16703.649267716326	10.872254720314547	2014.883909663247	57.21945008858035	4.373444923017821	17.855845160982778	0.26945152276428347	0.22945960938626364	0.2834835444457479	0.2176053234037047	0.0347880436175826	0.5361380625058617	4.686126091189618E-4	4.6861260911896195E-4	-16703.649267716326	0.0	-139.67204515316314
8117000	-16857.3474393595	-148.47353314844514	-16708.873906211054	11.110304271124384	2014.6458601124373	59.13661345211096	4.088613863364358	27.30082651595726	0.27604219325375484	0.22509777145447593	0.28219345932840456	0.21666657596336436	0.2905088996637023	0.8300344905702974	4.338315821210725E-4	4.338315821210726E-4	-16708.873906211054	0.0	-141.2137847152213
8118000	-16849.855356459284	-140.14034788345543	-16709.71500857583	10.946265575176467	2014.809898808385	56.56532839421269	4.279386736529591	27.74094791458448	0.27604219325375484	0.22509777145447593	0.28219345932840456	0.21666657596336436	0.625369791615721	0.24136358898532326	4.44458843887299E-4	4.4445884388729913E-4	-16709.71500857583	0.0	-132.09162924444402
8119000	-16840.87111046487	-144.97795679870003	-16695.89315366617	11.489076280503815	2014.2670881030576	59.48253234733062	4.224489826297161	20.447539093891116	0.2791925513152833	0.22981661885693666	0.27444138411112057	0.21654944571665918	0.11425650506758257	0.5380872235037325	4.076140190396904E-4	4.076140190396905E-4	-16695.89315366617	0.0	-138.76249635379864
8120000	-16853.06130184375	-145.71704060581754	-16707.344261237933	11.628635485168756	2014.1275288983927	58.88340260605637	4.535728717242931	14.805839746519885	0.2762898045651969	0.22981661885693666	0.2785198446530617	0.2153737319248045	0.4978904632686301	0.35261692345948664	4.212140250335714E-4	4.212140250335714E-4	-16707.344261237933	0.0	-139.34737181658443
8121000	-16841.434118335146	-142.00971482344156	-16699.424403511704	11.251531402339007	2014.5046329812226	57.40897355419097	4.48029446424723	16.719558195228576	0.27370092559337733	0.22838496655827148	0.28110872362488126	0.21680538422346968	0.27243769490726055	0.5032048170736877	4.729248123192576E-4	4.7292481231925765E-4	-16699.424403511704	0.0	-135.77221393056138
8122000	-16840.65225452644	-129.85933326332733	-16710.792921263113	11.718368632483275	2014.0377957510782	53.57546308827696	4.096747755891133	21.7210193551453	0.2715732641982682	0.22838496655827148	0.2768763993640387	0.22316536987942134	0.13181786567120587	0.5953763331684758	5.214847608538215E-4	5.214847608538218E-4	-16710.792921263113	0.0	-123.32077231421067
8123000	-16816.52805264133	-117.37369680723152	-16699.1543558341	10.687445294817774	2015.0687190887438	46.264596780650926	2.438313645384039	20.87564611847539	0.2715732641982682	0.22564102353351626	0.28325238247068324	0.219533329797532	0.15461592975025298	0.8527456077189182	5.338410353850357E-4	5.338410353850356E-4	-16699.1543558341	0.0	-111.31973492684637
8124000	-16831.521784926626	-125.08870335215232	-16706.433081574472	10.822488668271738	2014.9336757152898	48.403425451908056	3.3969777489858886	18.697478370276183	0.27875081159038984	0.22564102353351626	0.2760748350785616	0.219533329797532	0.027811544655475043	0.5395283173880258	5.331313522778662E-4	5.331313522778661E-4	-16706.433081574472	0.0	-119.22837710305541
8125000	-16821.057298071082	-122.43753508340545	-16698.619762987677	10.03065585809127	2015.7255085254703	44.210794895508	3.6985835019757114	27.01803957490677	0.27075527417786693	0.22564102353351626	0.280958669742378	0.22264503254623852	0.07007511736498116	0.6253333644452709	6.142617241167952E-4	6.142617241167951E-4	-16698.619762987677	0.0	-115.42412579860911
8126000	-16821.133939218707	-124.50568660724446	-16696.628252611463	9.965446370250879	2015.7907180133107	45.05821541231806	2.7248906521279475	25.048385943323705	0.27334969001892256	0.22956441523108476	0.27813949843144936	0.21894639631854304	0.04038988259164465	0.6991197787145498	5.63734077589337E-4	5.63734077589337E-4	-16696.628252611463	0.0	-118.0971222448101
8127000	-16819.377801766932	-121.25457070603298	-16698.123231060898	10.51880654068116	2015.2373578428803	45.18997752166841	3.8872370186844245	15.80611883023333	0.2693472350975054	0.23150731674631966	0.2801940156176114	0.21895143253856325	0.08669451718513876	0.42966263113087755	5.167593901419043E-4	5.167593901419044E-4	-16698.123231060898	0.0	-115.49130188589059
8128000	-16817.108939786594	-115.4249901484007	-16701.683949638194	10.426206077169805	2015.3299583063917	44.88776072475317	2.7227884353707132	19.481231204620656	0.2651879059212087	0.23566664592261638	0.2801940156176114	0.21895143253856325	0.05954299908476773	0.8222002914722358	6.444486980631622E-4	6.444486980631626E-4	-16701.683949638194	0.0	-109.4949638321301
8129000	-16807.108759076673	-116.32018575173129	-16690.788573324942	9.150321064054232	2016.6058433195074	42.77278584360863	2.704376670644545	19.481231204620656	0.2696901331709207	0.23566664592261638	0.2756917883678994	0.21895143253856325	0.0614290539329247	0.7348018430988406	6.562755450049869E-4	6.56275545004987E-4	-16690.788573324942	0.0	-110.36081682777397
8130000	-16831.131621692046	-130.61817247216175	-16700.513449219885	11.657054622590895	2014.0991097609706	53.12545046495869	3.7635831058675415	19.769411137891236	0.2717925048044002	0.22536514434376384	0.2888468142893844	0.2139955365624513	0.027569410058904974	0.9264553560171516	5.293350912378208E-4	5.293350912378209E-4	-16700.513449219885	0.0	-124.57783801958615
8131000	-16831.5793937317	-132.62827337351314	-16698.951120358186	10.916656911749158	2014.8395074718123	52.06084873433431	3.1845529535434784	20.93303331088189	0.2666058100517321	0.23208372787997686	0.2852079275662077	0.21610253450208305	0.12014787415058788	0.6272553660200244	4.807905374262734E-4	4.8079053742627317E-4	-16698.951120358186	0.0	-126.4804526677913
8132000	-16826.792746810577	-126.91223625709588	-16699.88051055348	9.674543543736936	2016.0816208398246	47.357207491234945	3.329315313055408	23.829497259065786	0.2699858705024304	0.23029091079214575	0.28256193851341604	0.21716128019200756	0.04410311060305695	0.5686592071124646	4.821672193097186E-4	4.821672193097185E-4	-16699.88051055348	0.0	-120.52108901779424
8133000	-16818.167463020993	-120.52633835732708	-16697.641124663667	8.93507179489469	2016.821092588667	43.295591611716745	3.1488324200974653	17.160116547553525	0.2699858705024304	0.22641112487897366	0.2739928661239519	0.22961013849464382	0.009436661123796564	0.8436011072050359	6.080940993894854E-4	6.080940993894851E-4	-16697.641124663667	0.0	-114.84606304456301
8134000	-16812.94216131373	-112.19034311968309	-16700.751818194047	9.110162444631307	2016.6460019389303	42.3499764434236	3.105955870810641	20.245008046195696	0.26803874374111597	0.22183561065045584	0.28666426670299927	0.2234613789054286	0.04171251139390875	0.17604794391770015	5.464558870393122E-4	5.464558870393122E-4	-16700.751818194047	0.0	-106.13581613631926
8135000	-16818.562406447036	-118.18515496707182	-16700.377251479964	9.349527110991803	2016.4066372725697	43.48481560823944	3.436361733517322	20.245008046195696	0.26803874374111597	0.22751065500083203	0.28666426670299927	0.21778633455505242	0.0605890316871766	0.17604794391770015	5.865250437043536E-4	5.865250437043536E-4	-16700.377251479964	0.0	-111.96703241224014
8136000	-16817.98292852555	-115.97709045573573	-16702.005838069814	9.307344335975461	2016.4488200475862	43.182545051030495	2.547118115449188	15.14243207192089	0.2673391267629074	0.2301494434780343	0.2847250952040056	0.21778633455505242	0.06327245798221015	0.5019737868071324	5.266545064242672E-4	5.266545064242672E-4	-16702.005838069814	0.0	-110.74336276710744
8137000	-16821.76832609083	-118.24554159038946	-16703.52278450044	10.116733293949425	2015.6394310896121	44.80632355094453	3.2857051951404075	21.260590116420744	0.26991852848123754	0.22757004175970413	0.2847250952040056	0.21778633455505242	0.007808011158230848	0.3929125114054564	5.438868575788617E-4	5.438868575788617E-4	-16703.52278450044	0.0	-112.11914675545222
8138000	-16816.4495138117	-117.71671316122708	-16698.732800650476	10.82478684480093	2014.9313775387607	46.45912224969512	3.448553397875511	21.8464736325097	0.27483839247527114	0.22757004175970413	0.28526767767383315	0.21232388809119124	0.07148932461502164	0.38577339985700726	4.7638572424992995E-4	4.763857242499304E-4	-16698.732800650476	0.0	-111.43786720749169
8139000	-16818.633920201733	-115.8214068878391	-16702.812513313893	9.364698160549892	2016.3914662230118	42.80262518240831	3.0727271675409535	14.21068781066918	0.2718718086091472	0.22777747017392255	0.28463105889009366	0.2157196623268363	0.03742144227653737	0.6102242619555956	5.658249719846674E-4	5.658249719846676E-4	-16702.812513313893	0.0	-110.54169765703404
8140000	-16837.971763678037	-129.52096960450848	-16708.450794073528	10.38248869945508	2015.3736756841065	48.82197705565992	3.4579764277399483	28.451899933153175	0.27182650506414974	0.22777747017392255	0.28463105889009366	0.21576496587183377	0.08507346412860099	0.6898971345773157	5.11141764932618E-4	5.111417649326179E-4	-16708.450794073528	0.0	-122.56013068452874
8141000	-16837.437611612455	-117.56464819751083	-16719.872963414946	9.480364863024944	2016.2757995205366	44.07091213267106	2.820213798639896	19.08224408503992	0.2721298965472081	0.2272699131373225	0.27127558586699246	0.22932460444847663	0.04049388542170426	0.40794909875287433	4.8115212596806496E-4	4.8115212596806475E-4	-16719.872963414946	0.0	-111.82878692639443
8142000	-16821.90084014785	-123.20420172824726	-16698.696638419602	10.6985731687531	2015.0575912148086	47.48641173019166	3.410658169349187	16.260450419404243	0.2721298965472081	0.22282848979638126	0.2750629543102689	0.22997865934614148	0.10780334428359067	0.5696074532125365	5.535496020309632E-4	5.535496020309632E-4	-16698.696638419602	0.0	-117.45679424376618
8143000	-16836.721351530057	-133.82183779703607	-16702.89951373302	10.158414072222223	2015.5977503113393	49.378116462167924	3.6879565935247833	36.34253917547571	0.27919640018970326	0.23350601478131258	0.2750629543102689	0.21223463071871504	0.051178946318388534	0.4794554960834058	5.365164461857524E-4	5.365164461857522E-4	-16702.89951373302	0.0	-126.21232738734123
8144000	-16836.506823335727	-132.15292847205845	-16704.353894863667	11.056519907027601	2014.6996444765339	52.555534757878235	3.7632111360761322	19.84784581670438	0.2709321033332053	0.24177031163781054	0.2739839932018409	0.213313591827143	0.054041233887796976	0.07978596759572991	4.259583558040444E-4	4.259583558040442E-4	-16704.353894863667	0.0	-126.15973861415587
8145000	-16836.283215518997	-133.803094294718	-16702.48012122428	10.35040755734207	2015.4057568262194	51.46246462388501	2.8103231864515568	17.089941780008665	0.26791513101482545	0.23993245672337227	0.275790940829227	0.21636147143257506	0.04697933509259092	0.2840657826211686	4.1035068953670695E-4	4.103506895367069E-4	-16702.48012122428	0.0	-128.4588852461522
8146000	-16833.066934478808	-124.21261625886541	-16708.854318219943	10.528148400391085	2015.2280159831705	47.675328650227925	2.520804789232685	17.343975634923297	0.26867894259706676	0.23722645320910027	0.2761642981463289	0.21793030604750385	0.1403377063227342	0.1608311574243941	4.7268243091430065E-4	4.7268243091430065E-4	-16708.854318219943	0.0	-118.64806358500978
8147000	-16820.11669012552	-126.57541240393157	-16693.54127772159	9.277916391290528	2016.478247992271	45.04241001153723	2.9740265456700152	21.455196895170968	0.2697564051975713	0.23135360173404085	0.2810154775655006	0.21787451550288703	0.09003877903993794	0.25736927194161807	5.127909996663956E-4	5.127909996663957E-4	-16693.54127772159	0.0	-120.39663590492594
8148000	-16825.130655827837	-129.95435023891267	-16695.176305588924	11.34575421622221	2014.4104101673393	51.892760498381875	3.2052494128254767	21.455467664793257	0.2697564051975713	0.22422185229817182	0.28198520722025167	0.224036535284005	0.006644889652534869	0.9310252247251136	5.027248498488202E-4	5.027248498488202E-4	-16695.176305588924	0.0	-123.94501236712722
8149000	-16833.995879765927	-133.31806614975133	-16700.677813616177	10.311889376748352	2015.4442750068133	50.2381731204736	3.8764046914218833	17.243575086561922	0.2688790189390503	0.22394310519457822	0.28153890873503756	0.2256389671313337	0.022946975179237394	0.6708073853933413	6.099949098782204E-4	6.099949098782201E-4	-16700.677813616177	0.0	-127.46027789072826
8150000	-16836.826940163646	-129.1696234764137	-16707.657316687233	10.028534592808404	2015.727629790753	49.74819976130973	3.294291294471926	19.359712735056032	0.27081324785726785	0.22394310519457822	0.28153890873503756	0.22370473821311615	0.06748526335393149	0.5254678718523479	5.018878561478354E-4	5.018878561478356E-4	-16707.657316687233	0.0	-123.22730245357882
8151000	-16829.331730737093	-128.90423395349936	-16700.42749678359	10.533274087296196	2015.2228902962654	51.35747536546717	3.5617366324001836	24.133468450482244	0.2633114615599646	0.22865794262091083	0.2878167754813664	0.22021382033775788	0.13670924094283965	0.3139720463857273	4.6796120531302925E-4	4.6796120531302925E-4	-16700.42749678359	0.0	-122.2841893152908
8152000	-16828.877034512185	-131.4662216686229	-16697.410812843562	10.17248599098007	2015.5836783925815	50.450592195686085	3.199775894430556	24.133468450482244	0.2633114615599646	0.233680884283203	0.28279383381907425	0.22021382033775788	0.13670924094283965	0.5229732209988223	4.758537103654229E-4	4.7585371036542283E-4	-16697.410812843562	0.0	-124.93635495016872
8153000	-16837.433786281108	-136.32656784967142	-16701.107218431436	11.888497387927119	2013.8676669956344	55.785215788574625	3.441678076284654	20.253548693370004	0.27416592967274767	0.233680884283203	0.2751204916593598	0.21703269438468928	0.21118453486867186	0.9579684228899378	4.994890166740377E-4	4.994890166740376E-4	-16701.107218431436	0.0	-130.0072450359587
8154000	-16842.392542965175	-136.90512152226364	-16705.48742144291	12.090825828537506	2013.665338555024	56.81169896886027	3.7931168159080397	21.039886186432835	0.27968119222028254	0.22704363165073568	0.2794922356782859	0.21378294045069562	0.21594545420555564	0.5789835564723508	4.6825383699794786E-4	4.6825383699794796E-4	-16705.48742144291	0.0	-130.43394736664743
8155000	-16845.528826381687	-147.07154468779973	-16698.45728169389	11.12844322861217	2014.6277211549493	58.105301991704806	5.606246475635502	16.109554806352563	0.2696881973605489	0.22704363165073568	0.28891514871170876	0.21435302227700642	0.11483648516527338	0.9952745118606315	5.151633142489563E-4	5.151633142489563E-4	-16698.45728169389	0.0	-140.96455748685605
8156000	-16844.458890537964	-145.41768533424477	-16699.04120520372	11.2207644912859	2014.5353998922756	57.02613627183311	5.383503515370993	20.02227978737494	0.2726625552669209	0.22411282615779826	0.2808515562932941	0.22237306228198644	0.015605085484745962	0.3202392953831683	4.1454240731064095E-4	4.1454240731064095E-4	-16699.04120520372	0.0	-139.1752800924836
8157000	-16852.12414188703	-142.3189645480074	-16709.80517733902	13.727702114548306	2012.0284622690133	61.06639766492215	3.356629167526042	24.04316921626803	0.2688582285080606	0.23420050218754507	0.27456820702240764	0.22237306228198644	0.030560882194300823	0.8670549600097522	5.160869137654026E-4	5.16086913765403E-4	-16709.80517733902	0.0	-136.00980486284215
8158000	-16842.369731695788	-146.8050447461404	-16695.56468694965	12.9508642818758	2012.8053001016858	60.99327019210716	5.1489923448700905	22.609001242670388	0.2688582285080606	0.23584922924742907	0.2713263048411439	0.22396623740336621	0.17546381582659915	0.8511175064144231	4.0777931110248545E-4	4.077793111024854E-4	-16695.56468694965	0.0	-140.04676535692917
8159000	-16835.3215426547	-138.8651840134296	-16696.45635864127	11.271297421294411	2014.4848669622672	53.02777560831765	4.3022388480848255	21.1986248953341	0.2705982048969183	0.22903398431835642	0.28117176686666095	0.2191960439180641	0.1226545761128874	0.2912416021729747	4.2654822977485E-4	4.265482297748501E-4	-16696.45635864127	0.0	-132.4530450446555
8160000	-16832.645664086464	-136.38029848735988	-16696.265365599105	10.256050610803994	2015.5001137727575	50.289854467554804	3.523397203282774	17.09847855146404	0.26618503316565756	0.22903398431835642	0.28117176686666095	0.22360921564932487	0.08914040210395946	0.23293354348411074	5.109155905060151E-4	5.109155905060153E-4	-16696.265365599105	0.0	-130.59837011385986
8161000	-16839.090433561454	-138.74902746849705	-16700.341406092957	10.78541839746515	2014.9707459860965	53.735999588026246	3.5641821281401467	24.390982166872856	0.2627581102166112	0.22903398431835642	0.2942503930792072	0.21395751238582494	0.055921213632888885	0.5349736538995067	4.5173830788804E-4	4.5173830788803996E-4	-16700.341406092957	0.0	-132.3044241147058
8162000	-16831.088086936616	-127.87333137689811	-16703.21475555972	9.995060272444324	2015.7611041111172	47.09454335285313	3.339192490672548	14.228822987523298	0.2567140465974831	0.23553648116987805	0.2816864474335307	0.22606302479910798	0.10990045544536578	0.4324767892722428	4.687452787039796E-4	4.687452787039795E-4	-16703.21475555972	0.0	-122.50672634864661
8163000	-16839.728928940116	-130.18279315535455	-16709.54613578476	10.475074578603166	2015.2810898049584	48.44428627743549	2.8271922411084214	21.878658671111555	0.2644867491678534	0.22776377859950775	0.2816864474335307	0.22606302479910798	0.07183676062317557	0.12323132178407789	5.034356529554878E-4	5.034356529554877E-4	-16709.54613578476	0.0	-124.0899600454791
8164000	-16835.09580741456	-129.08065902577306	-16706.015148388786	10.865868515310872	2014.8902958682506	48.76049780505932	3.3112910997536145	22.250748788467234	0.26297801637521334	0.22776377859950775	0.2816864474335307	0.22757175759174803	0.058794829917220966	0.676234166706881	5.430734460128869E-4	5.430734460128867E-4	-16706.015148388786	0.0	-122.77933258372902
8165000	-16841.496412288045	-137.83957537167862	-16703.656836916365	10.897628664387543	2014.858535719174	52.014383853862654	2.9921161183217535	19.431715466360522	0.27545951111394834	0.2239118746975407	0.28625281679826936	0.2143757973902414	0.03471705832745015	0.7230701761103259	5.174697236831902E-4	5.174697236831901E-4	-16703.656836916365	0.0	-132.05586389160663
8166000	-16843.01609855827	-136.52638288322947	-16706.48971567504	9.859460046171185	2015.8967043373905	49.105903057911945	3.021267229447077	24.305674260071765	0.27545951111394834	0.2384338660720316	0.27006830940949617	0.2160383134045237	0.09141338473965441	0.664287183872628	4.970742885685735E-4	4.970742885685734E-4	-16706.48971567504	0.0	-130.0918461348448
8167000	-16836.86374067385	-134.0430769769548	-16702.820663696893	10.453696066814068	2015.3024683167475	51.6892269277857	3.0986749946098304	20.529702004056336	0.2697078034454947	0.2383782456052259	0.2727248069075041	0.21918914404177506	0.13110059264554305	0.8828242451837504	5.301304485343408E-4	5.301304485343405E-4	-16702.820663696893	0.0	-127.89069997373497
8168000	-16841.100003650376	-139.2858948010577	-16701.814108849318	9.475308988205892	2016.2808553953557	51.14583932345252	4.653583091379219	20.47165781403578	0.2697078034454947	0.2383782456052259	0.2727248069075041	0.21918914404177506	0.04217719019287067	0.7202655884409865	5.21737447435951E-4	5.217374474359506E-4	-16701.814108849318	0.0	-132.91345850663245
8169000	-16832.83251184247	-134.11588856105482	-16698.716623281416	11.139913834674113	2014.6162505488874	52.68292043351069	4.34427606971319	19.871862230287412	0.2689092670958464	0.22911189517164543	0.2808179825105193	0.22116085522198867	0.02628514628172752	0.7258249324076529	5.05008441804024E-4	5.050084418040239E-4	-16698.716623281416	0.0	-127.94331325740663
8170000	-16837.467005681836	-139.95521053037493	-16697.511795151462	9.594095531447419	2016.162068852114	51.945002936285384	4.176405880026765	27.902669542430264	0.272287134371179	0.22767236764832036	0.27887964275851174	0.22116085522198867	0.10616860645466726	0.8006163013452234	5.24745050977159E-4	5.247450509771585E-4	-16697.511795151462	0.0	-132.82711651615278
8171000	-16829.493721290426	-135.7411328501819	-16693.752588440246	10.76127553782424	2014.9948888457373	54.698256701681046	3.7752571241368704	17.016127697519295	0.269766332297151	0.23019316972234835	0.27887964275851174	0.22116085522198867	0.18115398731515758	0.876642320336962	4.968190019400447E-4	4.968190019400448E-4	-16693.752588440246	0.0	-129.77097658196368
8172000	-16824.136599423025	-132.51799485348553	-16691.61860456954	11.806744674070394	2013.9494197094912	54.6581238731038	3.6433223656067057	22.398719826932282	0.269766332297151	0.23019316972234835	0.28435174293498144	0.21568875504551896	0.037089111936205114	0.8024550678007664	5.013700402631539E-4	5.013700402631543E-4	-16691.61860456954	0.0	-126.24484036265127
8173000	-16822.914362282678	-131.1912502232728	-16691.723112059404	10.052235934080915	2015.7039284494806	50.1479687995632	3.8328915991310595	19.305855060333247	0.26713785466487033	0.23019316972234835	0.28698022056726213	0.21568875504551896	0.05051425544133524	0.7597451358432215	5.162169447359011E-4	5.162169447359011E-4	-16691.723112059404	0.0	-125.12634661650796
8174000	-16829.680001791305	-125.59809853842538	-16704.081903252878	9.751498286219922	2016.0046660973417	46.06185966496861	3.795918220367497	23.510418060150556	0.26713785466487033	0.23019316972234835	0.2739124438026294	0.22875653181015168	0.039558153597413756	0.6395156314974726	5.780506857754144E-4	5.780506857754145E-4	-16704.081903252878	0.0	-119.00835409948935
8175000	-16834.152304470746	-133.39323466762858	-16700.759069803116	10.453425416988173	2015.3027389665733	49.371332309746464	5.188754882894675	25.13467442989081	0.27623266112162037	0.2263213729568808	0.2792515970698053	0.21819436885169338	0.10607269249120042	0.3509702190631445	5.080938200767661E-4	5.080938200767658E-4	-16700.759069803116	0.0	-126.29706999606962
8176000	-16827.57922400181	-125.84486325300243	-16701.734360748807	9.672651264936741	2016.0835131186248	48.032326596190735	3.3165566118696925	20.5667411623939	0.27623266112162037	0.23236854330307752	0.27320442672360856	0.21819436885169338	0.05500955153190563	0.4529809204079351	5.109751094391347E-4	5.109751094391348E-4	-16701.734360748807	0.0	-119.75700209733196
8177000	-16838.81351055214	-126.17502550104518	-16712.638485051095	10.231586070012352	2015.5245783135492	48.94750122562532	3.192747061774562	20.617843770703633	0.27535962439159617	0.23236854330307752	0.27061737562202376	0.2216544566833024	0.07814978887604519	0.009195511832330753	4.767287530415278E-4	4.767287530415279E-4	-16712.638485051095	0.0	-120.11864958649815
8178000	-16841.527775431852	-139.42072797266056	-16702.10704745919	11.279044201874125	2014.4771201816875	54.180251215130426	3.529115841208586	19.806800585973644	0.2733445165346218	0.23920269125242097	0.27061737562202376	0.21683541659093336	0.10018823561467595	0.9316261159833745	5.476972171957871E-4	5.47697217195787E-4	-16702.10704745919	0.0	-133.28658660803632
8179000	-16836.48225540894	-135.84756004763912	-16700.634695361303	10.722836508297597	2015.033327875264	52.26228485361106	4.345466782192255	16.127369728882947	0.271487927298412	0.23202776826334817	0.27061737562202376	0.22586692881621598	0.17833702600788914	0.19986168629324944	4.590807205301834E-4	4.5908072053018326E-4	-16700.634695361303	0.0	-129.87754080572654
8180000	-16835.08697680405	-136.8647340057989	-16698.222242798252	11.93220075019651	2013.823963633365	56.195962703462	4.093339070557172	29.501367771956645	0.2651413369141973	0.23584230813340482	0.27190031017034255	0.22711604478205524	0.031441539643572686	0.19986168629324944	3.9588824178977603E-4	3.9588824178977587E-4	-16698.222242798252	0.0	-129.95173453691635
8181000	-16839.970669642295	-136.76292725814386	-16703.20774238415	10.712437013732465	2015.0437273698292	52.221441990923985	2.688312341452677	26.08940950844976	0.2658199931166918	0.2363188150517546	0.2767215562194494	0.2211396356121041	0.0334048138774957	0.3546768981381747	3.9789685188006065E-4	3.978968518800605E-4	-16703.20774238415	0.0	-130.5353298819806
8182000	-16838.448506798228	-142.86632749180032	-16695.582179306428	9.522076529098463	2016.234087854463	51.08375996050972	3.613782523688702	25.71215948430534	0.2714820924657201	0.22850614824891288	0.2845342230222911	0.21547753626307578	0.13758972580197504	0.6917728349353351	5.177747330986412E-4	5.177747330986413E-4	-16695.582179306428	0.0	-136.02111042503455
8183000	-16836.248145588626	-144.6040726570411	-16691.644072931584	10.138286089566959	2015.6178782939946	53.18285700808609	4.580451584241023	24.714047240951373	0.2714820924657201	0.22932359690212126	0.2845342230222911	0.2146600876098674	0.22249310783202142	0.9883671160001989	5.353890928849143E-4	5.353890928849145E-4	-16691.644072931584	0.0	-137.44868743340186
8184000	-16840.21435427943	-141.4701666944982	-16698.744187584933	10.338377253508137	2015.4177871300535	53.94682610012637	3.8599975451421735	18.295455969051336	0.26971045108546327	0.22462593404716688	0.2801905097515768	0.2254731051157929	0.1154664782341736	0.9590597604937733	4.652361127102482E-4	4.652361127102481E-4	-16698.744187584933	0.0	-135.4778584222003
8185000	-16841.026622976362	-143.87192386209784	-16697.154699114264	10.272070030516346	2015.4840943530453	54.57563996582955	4.878167079065029	16.785720689984107	0.27503683293422543	0.22462593404716688	0.28273300068849694	0.21760423233011053	0.13353376059253308	0.676193339572533	5.38182452542629E-4	5.381824525426291E-4	-16697.154699114264	0.0	-137.72613266987253
8186000	-16845.271814746156	-141.69986628931275	-16703.571948456844	11.045532473286228	2014.7106319102754	54.80234153965075	3.919105975612564	22.438506778062536	0.27431085349822515	0.22468583738138068	0.2719127739201862	0.22909053520020775	0.04394371695760528	0.9333217702112129	5.09704487716696E-4	5.097044877166956E-4	-16703.571948456844	0.0	-135.3282061499699
8187000	-16841.380565993055	-141.3604781951655	-16700.02008779789	11.513964601071065	2014.2421997824904	57.45355472141638	4.4487199433771805	15.004340008322544	0.26992232187357573	0.23114922354642348	0.2719127739201862	0.22701568065981437	0.04170570474458704	0.1673580592563011	4.6075315490744115E-4	4.607531549074413E-4	-16700.02008779789	0.0	-135.83597273468513
8188000	-16851.837716989307	-148.02208765046674	-16703.81562933884	12.273976979733833	2013.4821874038278	60.76072508906425	5.724841542143225	21.74082104724181	0.26992232187357573	0.23114922354642348	0.2719127739201862	0.22701568065981437	0.08837491392411574	0.6390367269631181	4.444853866977909E-4	4.4448538669779124E-4	-16703.81562933884	0.0	-141.3761133697633
8189000	-16850.095950385905	-147.77288922013275	-16702.32306116577	10.780613764034662	2014.975550619527	56.968099989432304	5.07263707856076	21.64652960650343	0.2667173120114414	0.2281198477498289	0.2781471595789151	0.22701568065981437	0.025927043051399246	0.2720020167610404	3.900030579765502E-4	3.9000305797655003E-4	-16702.32306116577	0.0	-141.42136500177054
8190000	-16842.405262659107	-139.92024065141823	-16702.485022007688	9.59067027135628	2016.1654941122054	51.47105704385489	4.153820975024171	22.600969711752626	0.2713073630126529	0.22647884035153143	0.2765319675271394	0.22568182910867607	0.0706980576191643	0.27366529316744237	4.414158838935771E-4	4.4141588389357705E-4	-16702.485022007688	0.0	-133.46553157018954
8191000	-16836.753762997043	-139.9704988449085	-16696.783264152135	9.848187602013445	2015.907976781548	52.57079366364409	3.6648726814156154	20.039644527085347	0.2715336926782309	0.22558537052325134	0.27742543735541947	0.2254554994430981	0.006439866521445377	0.21482851621413873	4.321120537240245E-4	4.3211205372402454E-4	-16696.783264152135	0.0	-134.0698228503202
8192000	-16835.492539912822	-131.06722725171335	-16704.425312661107	11.429753034895425	2014.3264113486662	52.73835142801124	3.0290475847421185	20.20680824509577	0.2678409800238334	0.23617445828204167	0.27742543735541947	0.21855912433870525	0.09719105038541347	0.8185574575632507	4.967268927298638E-4	4.967268927298638E-4	-16704.425312661107	0.0	-125.08552283322513
8193000	-16846.0163128534	-142.7065961308543	-16703.309716722546	10.959979209006358	2014.7961851745551	55.516068205708706	5.114470349055184	16.593217699583704	0.2695675626584283	0.23565882905976276	0.27761698996947276	0.21715661831233596	0.12425976480686352	0.4051459921170293	4.145718204617371E-4	4.1457182046173693E-4	-16703.309716722546	0.0	-136.70216529694395
